I_1,214.5,296.8
I_1,37.2,298.8
I_1,119.5,300.2
I_1,15.8,300.8
I_1,335.8,303.2
I_1,158.8,305.8
I_1,302.8,306.8
I_1,99.5,307.2
I_1,268.8,308.8
I_1,196.8,308.8
I_1,233.5,309.5
I_1,79.2,313.2
I_1,139.8,314.8
I_1,58.2,317.5
I_1,321.2,318.8
I_1,178.5,319.8
I_1,37.2,320.5
I_1,287.2,321.2
I_1,216.2,321.8
I_1,15.8,322.5
I_1,252.5,322.5
I_1,119.8,322.8
I_1,159.8,329.5
I_1,99.8,329.8
I_1,305.8,333.5
I_1,198.2,333.5
I_1,79.2,335.2
I_1,235.2,335.2
I_1,270.8,335.2
I_1,140.2,338.2
I_1,58.2,339.5
I_1,37.2,342.5
I_1,15.8,343.8
I_1,179.5,343.8
I_1,120.2,345.8
I_1,217.5,346.8
I_1,289.8,347.5
I_1,254.2,348.2
I_1,99.8,352.2
I_1,160.2,353.2
I_1,79.2,357.2
I_1,199.2,357.5
I_1,236.5,360.2
I_1,273.2,360.8
I_1,140.5,361.2
I_1,58.2,361.2
I_1,37.2,364.2
I_1,15.8,365.5
I_1,180.2,367.5
I_1,120.5,368.5
I_1,218.5,371.5
I_1,255.8,373.2
I_1,100.2,374.5
I_1,160.8,376.5
I_1,79.2,379.5
I_1,199.8,381.8
I_1,58.5,383.2
I_1,140.8,384.2
I_1,237.8,384.8
I_1,37.2,385.5
I_1,15.8,387.2
I_1,120.8,390.8
I_1,180.5,391.2
I_1,219.5,395.5
I_1,100.2,396.8
I_1,161.2,399.5
I_1,79.5,401.2
I_1,58.5,404.8
I_1,200.5,405.5
I_1,37.2,407.2
I_1,141.2,407.2
I_1,15.8,408.5
I_1,120.8,413.5
I_1,181.2,414.5
I_1,100.2,418.8
I_1,161.5,422.5
I_1,79.2,423.2
I_1,58.2,426.5
I_1,36.8,428.8
I_1,141.5,429.5
I_1,16.8,430.2
I_1,121.2,435.8
I_1,100.5,440.8
I_1,79.5,445.2
I_1,58.5,448.5
I_1,37.2,450.5
I_1,15.8,451.8
I_2,605.2,18.2
I_2,570.2,18.5
I_2,535.2,19.2
I_2,499.8,19.5
I_2,622.2,32.2
I_2,586.8,32.5
I_2,552.2,33.2
I_2,516.8,33.5
I_2,481.8,33.8
I_2,498.2,44.8
I_2,533.5,46.5
I_2,568.5,47.8
I_2,603.5,49.2
I_2,479.5,58.2
I_2,514.5,59.8
I_2,549.5,61.2
I_2,584.5,62.5
I_2,619.8,64.2
I_2,495.5,70.2
I_2,530.5,73.5
I_2,565.2,76.8
I_2,600.2,80.2
I_2,475.8,82.5
I_2,510.8,85.8
I_2,545.8,89.2
I_2,580.5,92.5
I_2,491.2,95.2
I_2,615.5,95.8
I_2,526.2,100.5
I_2,560.5,105.5
I_2,471.2,106.5
I_2,595.2,110.8
I_2,505.8,111.5
I_2,540.5,116.8
I_2,485.8,119.8
I_2,575.2,122.2
I_2,520.2,127.2
I_2,609.8,127.5
I_2,465.2,130.2
I_2,554.5,134.2
I_2,499.5,137.2
I_2,588.5,141.5
I_2,533.8,144.2
I_2,479.2,144.2
I_2,568.2,151.5
I_2,513.2,153.5
I_2,458.2,153.5
I_2,602.5,158.5
I_2,546.8,162.2
I_2,491.8,162.5
I_2,471.2,168.5
I_2,525.8,171.5
I_2,580.5,171.5
I_2,449.8,176.2
I_2,504.5,179.5
I_2,559.5,180.5
I_2,483.2,187.2
I_2,593.5,189.5
I_2,537.8,190.2
I_2,462.2,192.2
I_2,516.5,197.8
I_2,440.2,198.8
I_2,571.2,201.2
I_2,494.8,204.8
I_2,549.8,208.8
I_2,472.8,211.5
I_2,451.8,215.2
I_2,527.5,217.5
I_2,583.2,219.8
I_2,429.5,220.8
I_2,505.5,224.2
I_2,483.8,229.8
I_2,559.8,230.2
I_2,461.5,235.2
I_2,538.2,236.8
I_2,440.2,237.8
I_2,417.8,242.2
I_2,515.5,244.2
I_2,493.5,249.5
I_2,570.8,249.5
I_2,471.5,254.2
I_2,449.2,258.2
I_2,547.5,258.5
I_2,427.8,259.8
I_2,405.2,262.8
I_2,525.5,263.8
I_2,502.5,270.2
I_2,480.2,274.5
I_2,457.8,277.8
I_2,557.5,278.5
I_2,435.2,280.8
I_2,413.8,281.2
I_2,391.2,283.2
I_2,533.5,286.5
I_2,511.2,290.5
I_2,488.2,295.5
I_2,465.5,298.5
I_2,443.2,300.5
I_2,399.2,301.8
I_2,376.5,302.5
I_2,420.5,302.5
I_2,542.2,306.8
I_2,518.2,313.5
I_2,495.5,316.5
I_2,472.2,319.8
I_2,360.5,321.2
I_2,383.5,321.5
I_2,449.5,321.8
I_2,427.2,322.8
I_2,404.5,323.5
I_2,525.8,334.2
I_2,343.8,338.8
I_2,501.2,339.5
I_2,366.5,340.5
I_2,478.8,341.5
I_2,387.5,343.5
I_2,455.2,343.8
I_2,410.2,344.2
I_2,432.5,344.5
I_2,326.5,355.8
I_2,348.8,358.8
I_2,507.8,360.8
I_2,369.5,362.8
I_2,392.2,364.5
I_2,483.2,364.8
I_2,460.5,365.5
I_2,414.5,366.2
I_2,437.2,366.5
I_2,307.8,371.8
I_2,330.2,375.8
I_2,350.5,381.2
I_2,373.2,384.2
I_2,488.5,386.5
I_2,288.8,386.8
I_2,395.2,386.8
I_2,441.2,388.5
I_2,417.8,388.5
I_2,463.8,389.2
I_2,310.5,392.2
I_2,330.8,398.5
I_2,268.8,400.8
I_2,352.8,402.5
I_2,374.8,406.5
I_2,290.2,407.2
I_2,397.2,409.2
I_2,420.8,410.5
I_2,468.2,411.2
I_2,443.2,412.5
I_2,248.2,413.8
I_2,310.2,414.5
I_2,331.8,419.8
I_2,269.2,421.5
I_2,353.5,424.8
I_2,226.8,425.8
I_2,375.8,429.2
I_2,288.5,429.8
I_2,399.2,431.5
I_2,247.5,434.5
I_2,446.2,434.5
I_2,421.5,434.5
I_2,310.2,436.2
I_2,204.8,436.8
I_2,331.5,442.5
I_2,266.2,443.8
I_2,225.2,446.5
I_2,182.5,446.5
I_2,353.2,447.5
I_2,376.5,451.5
I_2,287.5,451.5
I_2,159.8,455.2
I_2,398.5,455.8
I_2,423.2,456.8
I_2,243.5,456.8
I_2,202.2,457.2
I_2,308.5,458.8
I_2,136.5,462.5
I_2,329.8,465.2
I_2,264.2,465.5
I_2,178.5,466.8
I_2,219.8,468.5
I_2,112.8,468.8
I_2,352.8,470.2
I_2,284.5,473.8
I_2,88.8,473.8
I_2,154.8,475.2
I_2,374.5,475.5
I_2,64.8,477.5
I_2,239.8,478.2
I_2,399.2,478.2
I_2,195.5,478.8
I_2,40.5,480.2
I_2,16.2,481.5
I_2,305.5,481.5
I_2,130.5,482.5
I_2,328.2,487.5
I_2,259.8,487.5
I_2,171.2,488.2
I_2,105.8,488.2
I_2,215.2,489.8
I_2,80.8,492.8
I_2,349.5,494.2
I_2,145.8,496.2
I_2,280.5,496.2
I_2,55.5,496.5
I_2,374.2,497.8
I_2,30.5,498.5
I_2,234.5,500.2
I_2,189.8,500.2
I_2,120.5,502.8
I_2,302.5,503.8
I_2,94.8,508.5
I_2,164.2,509.2
I_2,254.8,509.8
I_2,208.8,511.5
I_2,323.8,511.5
I_2,68.8,512.5
I_2,42.5,515.2
I_2,347.8,516.5
I_2,16.2,516.5
I_2,138.2,516.8
I_2,276.5,518.5
I_2,182.2,521.5
I_2,228.2,522.2
I_2,111.5,523.2
I_2,297.2,527.5
I_2,84.5,527.8
I_2,155.5,529.8
I_2,57.5,531.5
I_2,249.5,531.8
I_2,201.2,533.2
I_2,320.8,533.5
I_2,30.5,533.8
I_2,128.2,537.2
I_2,269.5,541.8
I_2,100.5,542.8
I_2,173.5,542.8
I_2,221.8,543.8
I_2,72.5,547.2
I_2,292.8,549.5
I_2,44.5,550.2
I_2,145.5,550.8
I_2,16.2,551.5
I_2,193.5,554.5
I_2,241.2,555.2
I_2,117.2,557.5
I_2,88.5,562.5
I_2,264.2,563.8
I_2,164.8,563.8
I_2,212.5,566.5
I_2,59.5,566.5
I_2,30.5,568.5
I_2,135.5,571.2
I_2,234.8,576.5
I_2,183.2,576.8
I_2,106.2,577.5
I_2,76.5,582.2
I_2,46.5,585.2
I_2,153.2,585.5
I_2,16.2,586.5
I_2,204.8,587.8
I_2,122.8,592.5
I_2,174.2,597.5
I_2,92.2,597.8
I_2,61.5,601.8
I_2,30.5,604.2
I_2,143.2,605.5
I_2,111.8,612.2
I_2,80.2,616.8
I_2,48.2,620.2
I_2,16.2,621.8
I_3,844.2,18.2
I_3,800.5,20.8
I_3,756.8,23.2
I_3,713.2,25.5
I_3,669.2,28.2
I_3,821.8,36.5
I_3,778.2,37.2
I_3,734.5,37.8
I_3,690.5,38.5
I_3,646.8,39.2
I_3,868.5,41.8
I_3,842.8,50.5
I_3,799.2,51.2
I_3,755.5,51.8
I_3,711.8,52.5
I_3,667.8,53.2
I_3,645.2,63.5
I_3,688.8,64.5
I_3,732.5,65.8
I_3,776.2,66.8
I_3,866.8,67.2
I_3,819.8,67.8
I_3,665.5,78.2
I_3,709.2,79.2
I_3,752.8,80.5
I_3,796.8,81.5
I_3,840.2,82.8
I_3,642.2,87.5
I_3,685.8,90.5
I_3,864.5,92.2
I_3,729.5,93.5
I_3,773.2,96.5
I_3,816.5,99.2
I_3,661.8,103.2
I_3,705.8,106.2
I_3,749.5,108.8
I_3,638.5,111.5
I_3,793.2,111.8
I_3,836.5,114.8
I_3,682.2,116.5
I_3,861.5,117.5
I_3,725.5,121.2
I_3,768.8,125.8
I_3,657.8,128.2
I_3,812.2,130.5
I_3,701.5,132.5
I_3,633.8,135.5
I_3,744.8,137.2
I_3,677.2,141.8
I_3,788.2,142.2
I_3,857.8,142.5
I_3,831.8,146.8
I_3,720.5,148.5
I_3,652.5,152.8
I_3,763.8,154.8
I_3,628.5,159.2
I_3,695.8,159.2
I_3,806.8,161.2
I_3,739.2,165.5
I_3,853.5,167.5
I_3,671.5,167.5
I_3,782.5,171.8
I_3,714.2,175.5
I_3,646.2,177.2
I_3,825.5,178.5
I_3,622.2,182.8
I_3,757.2,183.8
I_3,689.5,185.2
I_3,800.2,191.8
I_3,848.2,192.5
I_3,664.5,192.5
I_3,732.2,193.5
I_3,639.2,201.5
I_3,775.2,201.5
I_3,707.2,202.5
I_3,614.8,205.8
I_3,818.2,209.8
I_3,681.8,211.2
I_3,749.8,212.5
I_3,842.2,216.8
I_3,656.8,217.5
I_3,724.5,221.2
I_3,792.2,222.5
I_3,631.2,225.2
I_3,606.5,228.8
I_3,699.2,229.2
I_3,767.2,231.2
I_3,673.5,236.8
I_3,741.2,240.8
I_3,809.5,240.8
I_3,835.5,241.5
I_3,648.2,242.2
I_3,715.5,248.5
I_3,622.2,248.8
I_3,597.8,251.5
I_3,783.2,252.5
I_3,689.8,255.5
I_3,757.8,260.2
I_3,664.2,262.2
I_3,828.2,265.8
I_3,638.8,266.5
I_3,731.5,268.8
I_3,799.8,271.8
I_3,612.5,272.2
I_3,587.8,273.5
I_3,705.5,275.5
I_3,679.8,281.5
I_3,773.2,282.2
I_3,653.8,286.8
I_3,747.2,288.8
I_3,819.8,289.8
I_3,628.2,290.2
I_3,601.8,294.8
I_3,577.2,295.5
I_3,720.8,296.5
I_3,694.8,301.8
I_3,788.8,302.2
I_3,668.5,306.8
I_3,642.5,311.5
I_3,761.8,311.5
I_3,811.2,313.5
I_3,616.8,313.8
I_3,565.8,316.8
I_3,735.8,317.2
I_3,590.5,317.2
I_3,709.2,323.5
I_3,682.8,328.2
I_3,656.5,332.2
I_3,776.8,332.2
I_3,630.2,335.5
I_3,604.5,336.8
I_3,801.8,337.2
I_3,553.5,337.8
I_3,578.2,339.2
I_3,749.2,340.2
I_3,723.2,344.8
I_3,696.2,350.2
I_3,669.8,353.8
I_3,643.5,356.8
I_3,540.5,358.5
I_3,617.2,359.2
I_3,591.5,359.5
I_3,791.5,360.2
I_3,564.8,360.8
I_3,763.5,361.5
I_3,735.8,368.5
I_3,709.5,372.2
I_3,682.5,376.5
I_3,526.5,378.5
I_3,655.8,378.8
I_3,629.5,380.8
I_3,577.5,381.5
I_3,550.8,381.8
I_3,603.2,382.2
I_3,780.8,383.2
I_3,749.2,390.5
I_3,721.2,396.5
I_3,512.2,397.8
I_3,694.8,398.8
I_3,536.2,402.2
I_3,667.5,402.2
I_3,562.8,402.8
I_3,641.2,403.5
I_3,588.2,404.5
I_3,614.5,404.5
I_3,769.2,405.8
I_3,496.8,416.8
I_3,733.5,418.8
I_3,520.8,422.2
I_3,705.5,423.5
I_3,547.2,423.8
I_3,679.2,425.2
I_3,572.5,426.5
I_3,651.8,427.2
I_3,598.8,427.2
I_3,625.2,427.5
I_3,757.2,428.2
I_3,480.8,435.2
I_3,504.5,441.5
I_3,530.8,444.2
I_3,717.2,446.5
I_3,556.2,447.8
I_3,744.2,449.8
I_3,582.2,449.8
I_3,688.8,450.2
I_3,662.5,450.5
I_3,608.5,451.2
I_3,635.2,451.8
I_3,464.2,452.8
I_3,487.5,459.8
I_3,513.8,463.8
I_3,538.8,468.5
I_3,446.8,469.8
I_3,730.8,471.5
I_3,564.8,471.5
I_3,699.5,473.5
I_3,591.2,473.8
I_3,644.8,475.5
I_3,617.5,475.5
I_3,671.2,476.2
I_3,469.8,477.8
I_3,495.8,482.8
I_3,428.8,486.2
I_3,520.5,488.5
I_3,716.8,492.5
I_3,546.5,492.5
I_3,451.5,495.2
I_3,572.5,495.8
I_3,598.8,498.8
I_3,680.8,499.8
I_3,626.2,499.8
I_3,477.2,501.2
I_3,652.5,501.5
I_3,410.5,501.8
I_3,501.8,507.8
I_3,432.5,511.8
I_3,527.5,512.8
I_3,702.2,513.2
I_3,391.2,516.8
I_3,553.5,517.2
I_3,458.2,518.8
I_3,579.5,521.2
I_3,606.8,523.2
I_3,661.2,525.5
I_3,632.8,526.2
I_3,482.2,526.5
I_3,413.2,527.8
I_3,371.5,531.2
I_3,507.8,532.5
I_3,686.8,533.5
I_3,438.2,535.5
I_3,533.5,537.8
I_3,392.8,542.8
I_3,559.2,542.8
I_3,461.8,544.2
I_3,351.5,544.8
I_3,586.5,545.8
I_3,612.2,549.8
